X;ano;cbo_2002;grau_instrucao_apos_2005;id_municipio;sigla_uf;mulher;raca_cor;tempo_emprego;valor_remuneracao_dezembro;idade;idade2;graduacao;mestrado;doutorado;sp;log_Sal;SEXO_UF;homem_branco_sp;homem_preto_sp;mulher_branca_sp;mulher_preta_sp;homem_branco_mg;homem_preto_mg;mulher_branca_mg;mulher_preta_mg;Tempo_emprego2;Grau_instrucao;mestrado completo;mestrado_completo;graduacao_completa;grau_instrucao;capital
329;2019;251205;9;3146107;MG;1;1;172,4;3131,56;32;1024;1;0;0;0;8,05;1 1 0;0;0;0;0;0;0;0;1;29721,76;1 0 0;0;0;1;0;0
333;2019;251205;9;3147402;MG;0;1;3,9;3802,35;47;2209;1;0;0;0;8,24;0 1 0;0;0;0;0;0;1;0;0;15,21;1 0 0;0;0;1;0;0
334;2019;251205;9;3148004;MG;0;0;252,7;5223,6;43;1849;1;0;0;0;8,56;0 0 0;0;0;0;0;1;0;0;0;63857,29;1 0 0;0;0;1;0;0
335;2019;251205;9;3148004;MG;0;0;21,3;4607,23;29;841;1;0;0;0;8,44;0 0 0;0;0;0;0;1;0;0;0;453,69;1 0 0;0;0;1;0;0
336;2019;251205;9;3148004;MG;1;0;93,5;4106,66;39;1521;1;0;0;0;8,32;1 0 0;0;0;0;0;0;0;1;0;8742,25;1 0 0;0;0;1;0;0
337;2019;251205;9;3148004;MG;1;0;89,9;4659,21;36;1296;1;0;0;0;8,45;1 0 0;0;0;0;0;0;0;1;0;8082,01;1 0 0;0;0;1;0;0
338;2019;251205;9;3148004;MG;0;0;24,8;5126,87;29;841;1;0;0;0;8,54;0 0 0;0;0;0;0;1;0;0;0;615,04;1 0 0;0;0;1;0;0
339;2019;251205;9;3148004;MG;0;0;239,1;6848,63;42;1764;1;0;0;0;8,83;0 0 0;0;0;0;0;1;0;0;0;57168,81;1 0 0;0;0;1;0;0
340;2019;251205;9;3149200;MG;0;0;64,8;4168,23;34;1156;1;0;0;0;8,34;0 0 0;0;0;0;0;1;0;0;0;4199,04;1 0 0;0;0;1;0;0
341;2019;251205;9;3151800;MG;1;0;149,9;5880,43;58;3364;1;0;0;0;8,68;1 0 0;0;0;0;0;0;0;1;0;22470,01;1 0 0;0;0;1;0;0
342;2019;251205;9;3151800;MG;0;1;9,9;2644,26;26;676;1;0;0;0;7,88;0 1 0;0;0;0;0;0;1;0;0;98,01;1 0 0;0;0;1;0;0
343;2019;251205;9;3151800;MG;0;0;9,3;2470,52;27;729;1;0;0;0;7,81;0 0 0;0;0;0;0;1;0;0;0;86,49;1 0 0;0;0;1;0;0
344;2019;251205;9;3151800;MG;1;0;9,3;3515,73;29;841;1;0;0;0;8,17;1 0 0;0;0;0;0;0;0;1;0;86,49;1 0 0;0;0;1;0;0
345;2019;251205;9;3151800;MG;1;0;108,8;5451,66;37;1369;1;0;0;0;8,60;1 0 0;0;0;0;0;0;0;1;0;11837,44;1 0 0;0;0;1;0;0
346;2019;251205;9;3151800;MG;1;1;112,9;2628;38;1444;1;0;0;0;7,87;1 1 0;0;0;0;0;0;0;0;1;12746,41;1 0 0;0;0;1;0;0
347;2019;251205;9;3152501;MG;1;0;10,8;5040,87;24;576;1;0;0;0;8,53;1 0 0;0;0;0;0;0;0;1;0;116,64;1 0 0;0;0;1;0;0
348;2019;251205;9;3152808;MG;1;0;315,9;8500,7;67;4489;1;0;0;0;9,05;1 0 0;0;0;0;0;0;0;1;0;99792,81;1 0 0;0;0;1;0;0
349;2019;251205;9;3154606;MG;1;1;1,8;2558,9;28;784;1;0;0;0;7,85;1 1 0;0;0;0;0;0;0;0;1;3,24;1 0 0;0;0;1;0;0
350;2019;251205;9;3154606;MG;1;0;6,2;3799,1;34;1156;1;0;0;0;8,24;1 0 0;0;0;0;0;0;0;1;0;38,44;1 0 0;0;0;1;0;0
351;2019;251205;9;3154606;MG;0;1;35,8;9248,58;37;1369;1;0;0;0;9,13;0 1 0;0;0;0;0;0;1;0;0;1281,64;1 0 0;0;0;1;0;0
357;2019;251205;9;3162104;MG;0;0;1,9;3030;25;625;1;0;0;0;8,02;0 0 0;0;0;0;0;1;0;0;0;3,61;1 0 0;0;0;1;0;0
359;2019;251205;9;3162500;MG;0;0;228,7;10846,44;62;3844;1;0;0;0;9,29;0 0 0;0;0;0;0;1;0;0;0;52303,69;1 0 0;0;0;1;0;0
360;2019;251205;9;3162955;MG;1;0;42,5;8360,9;34;1156;1;0;0;0;9,03;1 0 0;0;0;0;0;0;0;1;0;1806,25;1 0 0;0;0;1;0;0
363;2019;251205;9;3167202;MG;1;0;330,9;3000;50;2500;1;0;0;0;8,01;1 0 0;0;0;0;0;0;0;1;0;109494,81;1 0 0;0;0;1;0;0
364;2019;251205;9;3169307;MG;0;0;21,8;2637,38;28;784;1;0;0;0;7,88;0 0 0;0;0;0;0;1;0;0;0;475,24;1 0 0;0;0;1;0;0
365;2019;251205;9;3169406;MG;1;0;36;1288,7;25;625;1;0;0;0;7,16;1 0 0;0;0;0;0;0;0;1;0;1296;1 0 0;0;0;1;0;0
366;2019;251205;9;3169901;MG;0;1;5,7;2000;37;1369;1;0;0;0;7,60;0 1 0;0;0;0;0;0;1;0;0;32,49;1 0 0;0;0;1;0;0
377;2019;251205;9;3170107;MG;0;1;52,6;2555,71;38;1444;1;0;0;0;7,85;0 1 0;0;0;0;0;0;1;0;0;2766,76;1 0 0;0;0;1;0;0
381;2019;251205;9;3170206;MG;1;0;66,2;3508,42;32;1024;1;0;0;0;8,16;1 0 0;0;0;0;0;0;0;1;0;4382,44;1 0 0;0;0;1;0;0
383;2019;251205;9;3170206;MG;0;1;7;3034,31;44;1936;1;0;0;0;8,02;0 1 0;0;0;0;0;0;1;0;0;49;1 0 0;0;0;1;0;0
384;2019;251205;10;3170206;MG;1;0;128,9;7335,84;43;1849;0;1;0;0;8,90;1 0 0;0;0;0;0;0;0;1;0;16615,21;0 1 0;1;1;0;1;0
385;2019;251205;9;3170206;MG;1;0;77,9;7070,66;34;1156;1;0;0;0;8,86;1 0 0;0;0;0;0;0;0;1;0;6068,41;1 0 0;0;0;1;0;0
386;2019;251205;9;3170206;MG;0;0;60,8;6351,3;51;2601;1;0;0;0;8,76;0 0 0;0;0;0;0;1;0;0;0;3696,64;1 0 0;0;0;1;0;0
387;2019;251205;9;3170206;MG;0;0;29,6;13321,9;43;1849;1;0;0;0;9,50;0 0 0;0;0;0;0;1;0;0;0;876,16;1 0 0;0;0;1;0;0
388;2019;251205;9;3170206;MG;0;1;9,4;12612;39;1521;1;0;0;0;9,44;0 1 0;0;0;0;0;0;1;0;0;88,36;1 0 0;0;0;1;0;0
389;2019;251205;9;3170206;MG;0;1;17,4;3665,96;25;625;1;0;0;0;8,21;0 1 0;0;0;0;0;0;1;0;0;302,76;1 0 0;0;0;1;0;0
390;2019;251205;9;3170206;MG;1;0;291,9;3091,01;58;3364;1;0;0;0;8,04;1 0 0;0;0;0;0;0;0;1;0;85205,61;1 0 0;0;0;1;0;0
392;2019;251205;9;3170206;MG;0;0;11,7;1778,75;29;841;1;0;0;0;7,48;0 0 0;0;0;0;0;1;0;0;0;136,89;1 0 0;0;0;1;0;0
394;2019;251205;9;3170206;MG;0;0;121,4;8476,89;28;784;1;0;0;0;9,05;0 0 0;0;0;0;0;1;0;0;0;14737,96;1 0 0;0;0;1;0;0
396;2019;251205;9;3170206;MG;1;0;11,7;1778,75;28;784;1;0;0;0;7,48;1 0 0;0;0;0;0;0;0;1;0;136,89;1 0 0;0;0;1;0;0
397;2019;251205;9;3170206;MG;0;0;73,9;3020,01;38;1444;1;0;0;0;8,01;0 0 0;0;0;0;0;1;0;0;0;5461,21;1 0 0;0;0;1;0;0
398;2019;251205;9;3170206;MG;1;0;10,7;1234,8;24;576;1;0;0;0;7,12;1 0 0;0;0;0;0;0;0;1;0;114,49;1 0 0;0;0;1;0;0
399;2019;251205;9;3170206;MG;0;1;75,7;6921,59;29;841;1;0;0;0;8,84;0 1 0;0;0;0;0;0;1;0;0;5730,49;1 0 0;0;0;1;0;0
402;2019;251205;9;3170206;MG;1;0;9,9;3066,82;22;484;1;0;0;0;8,03;1 0 0;0;0;0;0;0;0;1;0;98,01;1 0 0;0;0;1;0;0
403;2019;251205;9;3170206;MG;1;0;10,1;1441,12;26;676;1;0;0;0;7,27;1 0 0;0;0;0;0;0;0;1;0;102,01;1 0 0;0;0;1;0;0
405;2019;251205;9;3170206;MG;1;0;47,1;6330,25;31;961;1;0;0;0;8,75;1 0 0;0;0;0;0;0;0;1;0;2218,41;1 0 0;0;0;1;0;0
406;2019;251205;9;3170206;MG;0;0;41,8;3695,96;28;784;1;0;0;0;8,21;0 0 0;0;0;0;0;1;0;0;0;1747,24;1 0 0;0;0;1;0;0
408;2019;251205;9;3170206;MG;1;0;2,3;4408;22;484;1;0;0;0;8,39;1 0 0;0;0;0;0;0;0;1;0;5,29;1 0 0;0;0;1;0;0
409;2019;251205;9;3170206;MG;1;0;46,6;7216,49;26;676;1;0;0;0;8,88;1 0 0;0;0;0;0;0;0;1;0;2171,56;1 0 0;0;0;1;0;0
410;2019;251205;9;3170206;MG;0;1;75,7;6921,59;29;841;1;0;0;0;8,84;0 1 0;0;0;0;0;0;1;0;0;5730,49;1 0 0;0;0;1;0;0
411;2019;251205;9;3170206;MG;0;0;11,7;6300;42;1764;1;0;0;0;8,75;0 0 0;0;0;0;0;1;0;0;0;136,89;1 0 0;0;0;1;0;0
415;2019;251205;9;3170206;MG;0;0;2,7;2324,41;23;529;1;0;0;0;7,75;0 0 0;0;0;0;0;1;0;0;0;7,29;1 0 0;0;0;1;0;0
416;2019;251205;9;3170206;MG;1;0;12,6;1441,12;33;1089;1;0;0;0;7,27;1 0 0;0;0;0;0;0;0;1;0;158,76;1 0 0;0;0;1;0;0
417;2019;251205;9;3170206;MG;1;0;20,2;1778,75;28;784;1;0;0;0;7,48;1 0 0;0;0;0;0;0;0;1;0;408,04;1 0 0;0;0;1;0;0
418;2019;251205;9;3170206;MG;0;0;6,9;3600;29;841;1;0;0;0;8,19;0 0 0;0;0;0;0;1;0;0;0;47,61;1 0 0;0;0;1;0;0
419;2019;251205;9;3170206;MG;1;0;8,1;1441,12;28;784;1;0;0;0;7,27;1 0 0;0;0;0;0;0;0;1;0;65,61;1 0 0;0;0;1;0;0
420;2019;251205;9;3170206;MG;1;0;45,5;6280,04;33;1089;1;0;0;0;8,75;1 0 0;0;0;0;0;0;0;1;0;2070,25;1 0 0;0;0;1;0;0
421;2019;251205;9;3170206;MG;0;0;62,7;1880;28;784;1;0;0;0;7,54;0 0 0;0;0;0;0;1;0;0;0;3931,29;1 0 0;0;0;1;0;0
424;2019;251205;9;3170206;MG;1;0;9,4;11561;38;1444;1;0;0;0;9,36;1 0 0;0;0;0;0;0;0;1;0;88,36;1 0 0;0;0;1;0;0
425;2019;251205;9;3170206;MG;0;0;79,9;8809,48;28;784;1;0;0;0;9,08;0 0 0;0;0;0;0;1;0;0;0;6384,01;1 0 0;0;0;1;0;0
426;2019;251205;9;3170206;MG;1;0;45,7;2960,71;37;1369;1;0;0;0;7,99;1 0 0;0;0;0;0;0;0;1;0;2088,49;1 0 0;0;0;1;0;0
427;2019;251205;9;3170206;MG;0;0;60,8;5686,17;37;1369;1;0;0;0;8,65;0 0 0;0;0;0;0;1;0;0;0;3696,64;1 0 0;0;0;1;0;0
429;2019;251205;9;3170206;MG;1;0;128,7;12135,39;36;1296;1;0;0;0;9,40;1 0 0;0;0;0;0;0;0;1;0;16563,69;1 0 0;0;0;1;0;0
430;2019;251205;9;3170206;MG;1;0;54,7;6759,33;39;1521;1;0;0;0;8,82;1 0 0;0;0;0;0;0;0;1;0;2992,09;1 0 0;0;0;1;0;0
431;2019;251205;9;3170206;MG;1;1;213,3;9751,7;39;1521;1;0;0;0;9,19;1 1 0;0;0;0;0;0;0;0;1;45496,89;1 0 0;0;0;1;0;0
433;2019;251205;9;3170206;MG;0;0;60,8;7289,2;44;1936;1;0;0;0;8,89;0 0 0;0;0;0;0;1;0;0;0;3696,64;1 0 0;0;0;1;0;0
434;2019;251205;9;3170206;MG;0;0;10,4;13137,5;37;1369;1;0;0;0;9,48;0 0 0;0;0;0;0;1;0;0;0;108,16;1 0 0;0;0;1;0;0
435;2019;251205;9;3170206;MG;0;1;19,7;5127,78;29;841;1;0;0;0;8,54;0 1 0;0;0;0;0;0;1;0;0;388,09;1 0 0;0;0;1;0;0
436;2019;251205;9;3170206;MG;0;0;155,8;9398,88;36;1296;1;0;0;0;9,15;0 0 0;0;0;0;0;1;0;0;0;24273,64;1 0 0;0;0;1;0;0
439;2019;251205;9;3170206;MG;1;0;70,9;3750;41;1681;1;0;0;0;8,23;1 0 0;0;0;0;0;0;0;1;0;5026,81;1 0 0;0;0;1;0;0
442;2019;251205;9;3170206;MG;1;0;20,9;1000;27;729;1;0;0;0;6,91;1 0 0;0;0;0;0;0;0;1;0;436,81;1 0 0;0;0;1;0;0
443;2019;251205;9;3170206;MG;1;0;12,6;3879,17;43;1849;1;0;0;0;8,26;1 0 0;0;0;0;0;0;0;1;0;158,76;1 0 0;0;0;1;0;0
445;2019;251205;9;3170701;MG;0;0;9,6;6270;32;1024;1;0;0;0;8,74;0 0 0;0;0;0;0;1;0;0;0;92,16;1 0 0;0;0;1;0;0
446;2019;251205;9;3170701;MG;1;1;40,6;2223,46;30;900;1;0;0;0;7,71;1 1 0;0;0;0;0;0;0;0;1;1648,36;1 0 0;0;0;1;0;0
447;2019;251205;9;3170701;MG;1;0;92,9;6701,58;29;841;1;0;0;0;8,81;1 0 0;0;0;0;0;0;0;1;0;8630,41;1 0 0;0;0;1;0;0
450;2019;251205;9;3170701;MG;1;0;145,3;3775;45;2025;1;0;0;0;8,24;1 0 0;0;0;0;0;0;0;1;0;21112,09;1 0 0;0;0;1;0;0
452;2019;251205;9;3500709;SP;0;0;453,9;14883,16;53;2809;1;0;0;1;9,61;0 0 1;1;0;0;0;0;0;0;0;206025,21;1 0 0;0;0;1;0;0
453;2019;251205;10;3500709;SP;0;0;173,6;15322,44;37;1369;0;1;0;1;9,64;0 0 1;1;0;0;0;0;0;0;0;30136,96;0 1 0;1;1;0;1;0
454;2019;251205;9;3501152;SP;0;0;17,9;5607,1;29;841;1;0;0;1;8,63;0 0 1;1;0;0;0;0;0;0;0;320,41;1 0 0;0;0;1;0;0
455;2019;251205;9;3501152;SP;1;0;0,9;7920;31;961;1;0;0;1;8,98;1 0 1;0;0;1;0;0;0;0;0;0,81;1 0 0;0;0;1;0;0
456;2019;251205;9;3501152;SP;1;0;87,4;9816,69;28;784;1;0;0;1;9,19;1 0 1;0;0;1;0;0;0;0;0;7638,76;1 0 0;0;0;1;0;0
457;2019;251205;9;3501152;SP;0;0;251,8;10870,81;41;1681;1;0;0;1;9,29;0 0 1;1;0;0;0;0;0;0;0;63403,24;1 0 0;0;0;1;0;0
458;2019;251205;9;3501152;SP;0;0;83,5;21025,37;29;841;1;0;0;1;9,95;0 0 1;1;0;0;0;0;0;0;0;6972,25;1 0 0;0;0;1;0;0
459;2019;251205;9;3501152;SP;0;0;181,7;8815,13;33;1089;1;0;0;1;9,08;0 0 1;1;0;0;0;0;0;0;0;33014,89;1 0 0;0;0;1;0;0
460;2019;251205;9;3501608;SP;0;0;269,9;5236,81;51;2601;1;0;0;1;8,56;0 0 1;1;0;0;0;0;0;0;0;72846,01;1 0 0;0;0;1;0;0
461;2019;251205;9;3501608;SP;1;1;13;3209,62;32;1024;1;0;0;1;8,07;1 1 1;0;0;0;1;0;0;0;0;169;1 0 0;0;0;1;0;0
462;2019;251205;10;3501905;SP;0;0;39,9;1000;54;2916;0;1;0;1;6,91;0 0 1;1;0;0;0;0;0;0;0;1592,01;0 1 0;1;1;0;1;0
464;2019;251205;9;3502754;SP;1;0;42,3;3000;42;1764;1;0;0;1;8,01;1 0 1;0;0;1;0;0;0;0;0;1789,29;1 0 0;0;0;1;0;0
465;2019;251205;9;3502804;SP;1;0;26,9;3382,67;34;1156;1;0;0;1;8,13;1 0 1;0;0;1;0;0;0;0;0;723,61;1 0 0;0;0;1;0;0
466;2019;251205;9;3503208;SP;0;0;25,8;7471,66;46;2116;1;0;0;1;8,92;0 0 1;1;0;0;0;0;0;0;0;665,64;1 0 0;0;0;1;0;0
467;2019;251205;9;3503208;SP;1;0;28,7;8007,63;35;1225;1;0;0;1;8,99;1 0 1;0;0;1;0;0;0;0;0;823,69;1 0 0;0;0;1;0;0
468;2019;251205;9;3503208;SP;0;0;202,8;27152,5;43;1849;1;0;0;1;10,21;0 0 1;1;0;0;0;0;0;0;0;41127,84;1 0 0;0;0;1;0;0
469;2019;251205;9;3503208;SP;0;0;25,8;7471,66;25;625;1;0;0;1;8,92;0 0 1;1;0;0;0;0;0;0;0;665,64;1 0 0;0;0;1;0;0
470;2019;251205;9;3503208;SP;0;0;7,9;7471,66;26;676;1;0;0;1;8,92;0 0 1;1;0;0;0;0;0;0;0;62,41;1 0 0;0;0;1;0;0
471;2019;251205;9;3503208;SP;0;1;7,8;3826,47;40;1600;1;0;0;1;8,25;0 1 1;0;1;0;0;0;0;0;0;60,84;1 0 0;0;0;1;0;0
472;2019;251205;9;3503208;SP;1;0;24,9;2276,54;30;900;1;0;0;1;7,73;1 0 1;0;0;1;0;0;0;0;0;620,01;1 0 0;0;0;1;0;0
474;2019;251205;9;3503208;SP;0;0;19,6;7471,66;32;1024;1;0;0;1;8,92;0 0 1;1;0;0;0;0;0;0;0;384,16;1 0 0;0;0;1;0;0
475;2019;251205;9;3503208;SP;1;0;103,4;5032,78;38;1444;1;0;0;1;8,52;1 0 1;0;0;1;0;0;0;0;0;10691,56;1 0 0;0;0;1;0;0
476;2019;251205;9;3503307;SP;0;0;240,7;15315,81;41;1681;1;0;0;1;9,64;0 0 1;1;0;0;0;0;0;0;0;57936,49;1 0 0;0;0;1;0;0
478;2019;251205;9;3503901;SP;1;0;51,9;4453,54;33;1089;1;0;0;1;8,40;1 0 1;0;0;1;0;0;0;0;0;2693,61;1 0 0;0;0;1;0;0
480;2019;251205;9;3504503;SP;1;0;43,4;4370,29;32;1024;1;0;0;1;8,38;1 0 1;0;0;1;0;0;0;0;0;1883,56;1 0 0;0;0;1;0;0
481;2019;251205;9;3505500;SP;1;0;154,8;3955,16;39;1521;1;0;0;1;8,28;1 0 1;0;0;1;0;0;0;0;0;23963,04;1 0 0;0;0;1;0;0
482;2019;251205;9;3505500;SP;1;1;11,3;4650,1;24;576;1;0;0;1;8,44;1 1 1;0;0;0;1;0;0;0;0;127,69;1 0 0;0;0;1;0;0
483;2019;251205;9;3505500;SP;1;0;17,8;3821,66;25;625;1;0;0;1;8,25;1 0 1;0;0;1;0;0;0;0;0;316,84;1 0 0;0;0;1;0;0
484;2019;251205;9;3505708;SP;0;0;56,4;8000;30;900;1;0;0;1;8,99;0 0 1;1;0;0;0;0;0;0;0;3180,96;1 0 0;0;0;1;0;0
485;2019;251205;9;3505708;SP;1;0;138,7;6082,46;32;1024;1;0;0;1;8,71;1 0 1;0;0;1;0;0;0;0;0;19237,69;1 0 0;0;0;1;0;0
486;2019;251205;9;3505708;SP;0;0;13,8;11051,81;30;900;1;0;0;1;9,31;0 0 1;1;0;0;0;0;0;0;0;190,44;1 0 0;0;0;1;0;0
487;2019;251205;9;3505708;SP;0;0;133,6;14688,8;42;1764;1;0;0;1;9,59;0 0 1;1;0;0;0;0;0;0;0;17848,96;1 0 0;0;0;1;0;0
488;2019;251205;9;3505708;SP;1;0;31,7;9201,03;38;1444;1;0;0;1;9,13;1 0 1;0;0;1;0;0;0;0;0;1004,89;1 0 0;0;0;1;0;0
490;2019;251205;9;3505708;SP;1;1;32,6;4462,22;25;625;1;0;0;1;8,40;1 1 1;0;0;0;1;0;0;0;0;1062,76;1 0 0;0;0;1;0;0
491;2019;251205;9;3505708;SP;0;0;91,7;7361,25;27;729;1;0;0;1;8,90;0 0 1;1;0;0;0;0;0;0;0;8408,89;1 0 0;0;0;1;0;0
494;2019;251205;9;3505708;SP;1;0;132;2788,94;45;2025;1;0;0;1;7,93;1 0 1;0;0;1;0;0;0;0;0;17424;1 0 0;0;0;1;0;0
495;2019;251205;9;3505708;SP;0;1;22,3;3496,35;28;784;1;0;0;1;8,16;0 1 1;0;1;0;0;0;0;0;0;497,29;1 0 0;0;0;1;0;0
496;2019;251205;9;3505708;SP;0;1;80,9;3749,97;30;900;1;0;0;1;8,23;0 1 1;0;1;0;0;0;0;0;0;6544,81;1 0 0;0;0;1;0;0
497;2019;251205;9;3505708;SP;0;0;17,9;9349,63;34;1156;1;0;0;1;9,14;0 0 1;1;0;0;0;0;0;0;0;320,41;1 0 0;0;0;1;0;0
498;2019;251205;9;3505708;SP;1;1;39,3;3376,45;25;625;1;0;0;1;8,12;1 1 1;0;0;0;1;0;0;0;0;1544,49;1 0 0;0;0;1;0;0
501;2019;251205;9;3505708;SP;0;1;2,5;4060,86;24;576;1;0;0;1;8,31;0 1 1;0;1;0;0;0;0;0;0;6,25;1 0 0;0;0;1;0;0
502;2019;251205;9;3505708;SP;0;0;140,7;7130,56;33;1089;1;0;0;1;8,87;0 0 1;1;0;0;0;0;0;0;0;19796,49;1 0 0;0;0;1;0;0
503;2019;251205;9;3505708;SP;1;0;143,7;7562,98;31;961;1;0;0;1;8,93;1 0 1;0;0;1;0;0;0;0;0;20649,69;1 0 0;0;0;1;0;0
504;2019;251205;9;3505708;SP;0;0;63,5;3198,26;32;1024;1;0;0;1;8,07;0 0 1;1;0;0;0;0;0;0;0;4032,25;1 0 0;0;0;1;0;0
505;2019;251205;9;3505708;SP;1;0;35,4;10387,4;32;1024;1;0;0;1;9,25;1 0 1;0;0;1;0;0;0;0;0;1253,16;1 0 0;0;0;1;0;0
506;2019;251205;9;3505708;SP;1;1;23,5;4509,55;27;729;1;0;0;1;8,41;1 1 1;0;0;0;1;0;0;0;0;552,25;1 0 0;0;0;1;0;0
507;2019;251205;9;3505708;SP;1;0;20,4;6592,69;48;2304;1;0;0;1;8,79;1 0 1;0;0;1;0;0;0;0;0;416,16;1 0 0;0;0;1;0;0
508;2019;251205;9;3505708;SP;1;1;93,9;2773,35;44;1936;1;0;0;1;7,93;1 1 1;0;0;0;1;0;0;0;0;8817,21;1 0 0;0;0;1;0;0
509;2019;251205;9;3505708;SP;0;1;6,9;3000;33;1089;1;0;0;1;8,01;0 1 1;0;1;0;0;0;0;0;0;47,61;1 0 0;0;0;1;0;0
510;2019;251205;9;3505708;SP;0;0;62,9;3228,79;29;841;1;0;0;1;8,08;0 0 1;1;0;0;0;0;0;0;0;3956,41;1 0 0;0;0;1;0;0
511;2019;251205;9;3505708;SP;0;0;31,9;10151,54;28;784;1;0;0;1;9,23;0 0 1;1;0;0;0;0;0;0;0;1017,61;1 0 0;0;0;1;0;0
512;2019;251205;9;3505708;SP;1;0;138,9;14276,49;41;1681;1;0;0;1;9,57;1 0 1;0;0;1;0;0;0;0;0;19293,21;1 0 0;0;0;1;0;0
513;2019;251205;9;3505708;SP;1;1;118,9;7125,64;33;1089;1;0;0;1;8,87;1 1 1;0;0;0;1;0;0;0;0;14137,21;1 0 0;0;0;1;0;0
514;2019;251205;9;3505708;SP;0;0;6,6;10220;27;729;1;0;0;1;9,23;0 0 1;1;0;0;0;0;0;0;0;43,56;1 0 0;0;0;1;0;0
515;2019;251205;9;3505708;SP;1;0;76,8;8039,49;29;841;1;0;0;1;8,99;1 0 1;0;0;1;0;0;0;0;0;5898,24;1 0 0;0;0;1;0;0
518;2019;251205;9;3505708;SP;0;0;18,3;6920,17;38;1444;1;0;0;1;8,84;0 0 1;1;0;0;0;0;0;0;0;334,89;1 0 0;0;0;1;0;0
519;2019;251205;9;3505708;SP;1;0;117,9;5483,92;43;1849;1;0;0;1;8,61;1 0 1;0;0;1;0;0;0;0;0;13900,41;1 0 0;0;0;1;0;0
522;2019;251205;9;3505708;SP;0;0;76,3;8307,69;32;1024;1;0;0;1;9,02;0 0 1;1;0;0;0;0;0;0;0;5821,69;1 0 0;0;0;1;0;0
523;2019;251205;9;3505708;SP;0;0;1,4;6891,13;38;1444;1;0;0;1;8,84;0 0 1;1;0;0;0;0;0;0;0;1,96;1 0 0;0;0;1;0;0
524;2019;251205;9;3505708;SP;0;1;2,7;9650,06;28;784;1;0;0;1;9,17;0 1 1;0;1;0;0;0;0;0;0;7,29;1 0 0;0;0;1;0;0
526;2019;251205;9;3505708;SP;0;0;33,8;11665,95;33;1089;1;0;0;1;9,36;0 0 1;1;0;0;0;0;0;0;0;1142,44;1 0 0;0;0;1;0;0
527;2019;251205;9;3505708;SP;1;0;13,6;7592,62;31;961;1;0;0;1;8,93;1 0 1;0;0;1;0;0;0;0;0;184,96;1 0 0;0;0;1;0;0
528;2019;251205;9;3505708;SP;1;0;142,1;32027;64;4096;1;0;0;1;10,37;1 0 1;0;0;1;0;0;0;0;0;20192,41;1 0 0;0;0;1;0;0
530;2019;251205;9;3505708;SP;1;0;140,2;6629,31;33;1089;1;0;0;1;8,80;1 0 1;0;0;1;0;0;0;0;0;19656,04;1 0 0;0;0;1;0;0
531;2019;251205;9;3505708;SP;1;0;8,5;4568,96;22;484;1;0;0;1;8,43;1 0 1;0;0;1;0;0;0;0;0;72,25;1 0 0;0;0;1;0;0
532;2019;251205;9;3505708;SP;0;0;9,6;8132;36;1296;1;0;0;1;9,00;0 0 1;1;0;0;0;0;0;0;0;92,16;1 0 0;0;0;1;0;0
535;2019;251205;9;3505708;SP;1;1;8,9;1904,72;35;1225;1;0;0;1;7,55;1 1 1;0;0;0;1;0;0;0;0;79,21;1 0 0;0;0;1;0;0
536;2019;251205;9;3505708;SP;0;0;12,9;3140,1;32;1024;1;0;0;1;8,05;0 0 1;1;0;0;0;0;0;0;0;166,41;1 0 0;0;0;1;0;0
537;2019;251205;9;3505708;SP;0;0;142,5;5411,02;32;1024;1;0;0;1;8,60;0 0 1;1;0;0;0;0;0;0;0;20306,25;1 0 0;0;0;1;0;0
539;2019;251205;9;3505708;SP;0;0;63,5;7286,21;31;961;1;0;0;1;8,89;0 0 1;1;0;0;0;0;0;0;0;4032,25;1 0 0;0;0;1;0;0
540;2019;251205;9;3505708;SP;0;0;17,9;4663,8;27;729;1;0;0;1;8,45;0 0 1;1;0;0;0;0;0;0;0;320,41;1 0 0;0;0;1;0;0
541;2019;251205;9;3506003;SP;0;0;116,7;6714,03;34;1156;1;0;0;1;8,81;0 0 1;1;0;0;0;0;0;0;0;13618,89;1 0 0;0;0;1;0;0
542;2019;251205;9;3506003;SP;0;0;61,4;5010,41;43;1849;1;0;0;1;8,52;0 0 1;1;0;0;0;0;0;0;0;3769,96;1 0 0;0;0;1;0;0
543;2019;251205;9;3506003;SP;0;0;55,2;4006,19;35;1225;1;0;0;1;8,30;0 0 1;1;0;0;0;0;0;0;0;3047,04;1 0 0;0;0;1;0;0
544;2019;251205;9;3506003;SP;1;0;107,2;5103;42;1764;1;0;0;1;8,54;1 0 1;0;0;1;0;0;0;0;0;11491,84;1 0 0;0;0;1;0;0
545;2019;251205;9;3506003;SP;0;0;182,3;7525,93;44;1936;1;0;0;1;8,93;0 0 1;1;0;0;0;0;0;0;0;33233,29;1 0 0;0;0;1;0;0
546;2019;251205;9;3506003;SP;1;0;508,9;6610,23;65;4225;1;0;0;1;8,80;1 0 1;0;0;1;0;0;0;0;0;258979,21;1 0 0;0;0;1;0;0
547;2019;251205;9;3506003;SP;0;0;177,5;12268,26;44;1936;1;0;0;1;9,41;0 0 1;1;0;0;0;0;0;0;0;31506,25;1 0 0;0;0;1;0;0
